date,time,symbol,strike,expiry,open,high,low,close,volume,oi,coi
250701,38160,QQQ250703C00545000,545,250703,538,538,538,538,8,4,0
250701,38160,QQQ250703C00547000,547,250703,401,401,401,401,3,2,1
250701,38160,QQQ250703C00547500,547,250703,370,370,370,370,1,1,0
250701,38160,QQQ250703C00548000,548,250703,340,341,330,331,20,8,5
250701,38160,QQQ250703C00549000,549,250703,286,290,275,275,24,4,-4
250701,38160,QQQ250703C00550000,550,250703,229,236,225,225,36,18,2
250701,38160,QQQ250703C00551000,551,250703,193,193,184,184,5,3,-4
250701,38160,QQQ250703C00552000,552,250703,149,155,149,155,2,2,-4
250701,38160,QQQ250703C00552500,552,250703,129,129,129,129,2,2,1
250701,38160,QQQ250703C00553000,553,250703,119,121,119,121,5,2,-1
250701,38160,QQQ250703C00555000,555,250703,67,67,66,66,18,6,-1
250701,38160,QQQ250703C00556000,556,250703,51,51,51,51,1,1,-2
250701,38160,QQQ250703C00559000,559,250703,20,20,20,20,1,1,0
250701,38160,QQQ250707C00546000,546,250707,564,564,564,564,1,1,0
250701,38160,QQQ250707C00548000,548,250707,442,442,442,442,1,1,-1
250701,38160,QQQ250707C00549000,549,250707,382,388,378,378,18,8,6
250701,38160,QQQ250707C00550000,550,250707,334,334,334,334,2,1,-21
250701,38160,QQQ250707C00551000,551,250707,278,278,278,278,2,1,-2
250701,38160,QQQ250707C00552000,552,250707,241,241,241,241,1,1,-17
250701,38160,QQQ250707C00555000,555,250707,140,140,140,140,1,1,-3
250701,38160,QQQ250707C00556000,556,250707,109,109,109,109,1,1,-1
250701,38160,QQQ250708C00539000,539,250708,1125,1125,1125,1125,1,1,0
250701,38160,QQQ250708C00540000,540,250708,1043,1043,1043,1043,1,1,0
250701,38160,QQQ250708C00548000,548,250708,484,484,484,484,2,1,0
250701,38160,QQQ250708C00549000,549,250708,440,440,430,430,5,2,0
250701,38160,QQQ250708C00551000,551,250708,339,339,339,339,1,1,-5
250701,38160,QQQ250708C00556000,556,250708,153,153,153,153,1,1,0
250701,38160,QQQ250708C00557000,557,250708,130,130,130,130,1,1,0
250701,38160,QQQ250708C00570000,570,250708,9,9,9,9,1,1,0
250701,38160,QQQ250709C00550000,550,250709,443,443,443,443,1,1,0
250701,38160,QQQ250709C00554000,554,250709,270,270,268,268,2,2,1
250701,38160,QQQ250709C00565000,565,250709,43,43,43,43,1,1,-2
250701,38160,QQQ250709C00575000,575,250709,9,9,9,9,1000,21,20
250701,38160,QQQ250710C00550000,550,250710,497,497,497,497,1,1,-2
250701,38160,QQQ250710C00552000,552,250710,400,400,400,400,10,1,0
250701,38160,QQQ250711C00546000,546,250711,780,780,780,780,1,1,-3
250701,38160,QQQ250711C00548000,548,250711,657,657,650,653,5,3,2
250701,38160,QQQ250711C00549000,549,250711,600,600,600,600,5,1,-1
250701,38160,QQQ250711C00550000,550,250711,548,548,545,545,15,3,-1
250701,38160,QQQ250711C00551000,551,250711,499,499,499,499,4,1,0
250701,38160,QQQ250711C00553000,553,250711,401,401,401,401,1,1,-2
250701,38160,QQQ250711C00554000,554,250711,366,366,366,366,1,1,0
250701,38160,QQQ250711C00555000,555,250711,317,317,317,317,1,1,-6
250701,38160,QQQ250711C00560000,560,250711,169,169,169,169,5,2,-1
250701,38160,QQQ250711C00570000,570,250711,37,37,37,37,1,1,0
250701,38160,QQQ250714C00565000,565,250714,106,106,106,106,2,2,1
250701,38160,QQQ250718C00530000,530,250718,2233,2233,2233,2233,5,1,0
250701,38160,QQQ250718C00540000,540,250718,1425,1425,1425,1425,3,1,-2
250701,38160,QQQ250718C00545000,545,250718,1073,1073,1073,1073,10,1,0
250701,38160,QQQ250718C00548000,548,250718,886,886,886,886,1,1,-1
250701,38160,QQQ250718C00550000,550,250718,780,780,769,769,19,4,3
250701,38160,QQQ250718C00555000,555,250718,535,535,530,530,27,2,-2
250701,38160,QQQ250718C00560000,560,250718,350,350,344,344,2,2,-3
250701,38160,QQQ250718C00565000,565,250718,210,210,210,210,1,1,-5
250701,38160,QQQ250718C00575000,575,250718,71,71,69,69,53,2,0
250701,38160,QQQ250725C00552000,552,250725,859,859,859,859,8,1,0
250701,38160,QQQ250725C00580000,580,250725,86,86,86,86,5,1,0
250701,38160,QQQ250731C00555000,555,250731,867,867,866,866,38,7,5
250701,38160,QQQ250731C00565000,565,250731,463,463,463,463,1,1,-13
250701,38160,QQQ250731C00575000,575,250731,225,225,225,225,10,1,-8
250701,38160,QQQ250731C00590000,590,250731,63,63,63,63,3,1,0
250701,38160,QQQ250808C00546000,546,250808,1564,1570,1556,1556,50,5,-6
250701,38160,QQQ250808C00590000,590,250808,114,114,114,114,2,2,1
250701,38160,QQQ250808C00610000,610,250808,28,28,28,28,2,2,0
250701,38160,QQQ250815C00550000,550,250815,1465,1465,1465,1465,1,1,0
250701,38160,QQQ250815C00575000,575,250815,425,425,425,425,2,1,0
250701,38160,QQQ250815C00585000,585,250815,229,229,229,229,1,1,-1
250701,38160,QQQ250815C00590000,590,250815,166,166,166,166,1,1,-10
250701,38160,QQQ250829C00590000,590,250829,291,291,291,291,2,1,0
250701,38160,QQQ250919C00550000,550,250919,2155,2155,2146,2146,12,3,2
250701,38160,QQQ250919C00555000,555,250919,1861,1861,1854,1854,7,3,2
250701,38160,QQQ250919C00560000,560,250919,1593,1593,1593,1593,4,1,0
250701,38160,QQQ250919C00565000,565,250919,1348,1349,1348,1349,800,64,62
250701,38160,QQQ250919C00600000,600,250919,315,315,315,315,1,1,0
250701,38160,QQQ260320C00580000,580,260320,2939,2939,2939,2939,1,1,0
250701,38160,QQQ260320C00585000,585,260320,2703,2703,2703,2703,1,1,0
250701,38160,QQQ261218C00625000,625,261218,3415,3415,3415,3415,5,1,0
250701,38160,QQQ261218C00630000,630,261218,3226,3226,3226,3226,5,1,0
250701,38160,QQQ261218C00640000,640,261218,2865,2865,2865,2865,5,1,0
250701,38160,QQQ261218C00645000,645,261218,2697,2697,2697,2697,5,1,0
250701,38160,QQQ271217C00425000,425,271217,18000,18000,18000,18000,2,2,0
250701,38220,QQQ250701C00543000,543,250701,511,511,511,511,1,1,-1
250701,38220,QQQ250701C00544000,544,250701,421,421,405,415,12,3,2
250701,38220,QQQ250701C00545000,545,250701,349,349,318,325,38,10,8
250701,38220,QQQ250701C00546000,546,250701,265,265,240,240,78,11,5
250701,38220,QQQ250701C00547000,547,250701,184,184,166,175,117,33,16
250701,38220,QQQ250701C00548000,548,250701,129,129,109,114,637,154,35
250701,38220,QQQ250701C00549000,549,250701,77,77,67,71,1029,217,43
250701,38220,QQQ250701C00550000,550,250701,43,44,38,41,1298,236,74
250701,38220,QQQ250701C00551000,551,250701,23,24,20,22,508,111,14
250701,38220,QQQ250701C00552000,552,250701,13,13,11,12,808,95,35
250701,38220,QQQ250701C00553000,553,250701,7,8,6,6,71,36,8
250701,38220,QQQ250701C00554000,554,250701,4,5,4,4,19,16,9
250701,38220,QQQ250701C00555000,555,250701,3,3,2,3,36,11,4
250701,38220,QQQ250701C00556000,556,250701,2,2,2,2,10,2,0
250701,38220,QQQ250701C00558000,558,250701,1,1,1,1,10,1,0
250701,38220,QQQ250701C00559000,559,250701,1,1,1,1,3,1,-3
250701,38220,QQQ250701C00560000,560,250701,1,1,1,1,4,1,-2
250701,38220,QQQ250702C00543000,543,250702,581,581,570,570,6,2,1
250701,38220,QQQ250702C00545000,545,250702,416,416,416,416,1,1,-1
250701,38220,QQQ250702C00546000,546,250702,350,350,330,330,11,6,2
250701,38220,QQQ250702C00547000,547,250702,279,279,271,271,21,3,-14
250701,38220,QQQ250702C00548000,548,250702,219,220,210,210,60,11,-4
250701,38220,QQQ250702C00549000,549,250702,170,170,159,162,111,22,-6
250701,38220,QQQ250702C00550000,550,250702,127,127,118,121,216,38,20
250701,38220,QQQ250702C00551000,551,250702,90,90,85,88,31,12,4
250701,38220,QQQ250702C00552000,552,250702,64,64,57,59,75,21,12
250701,38220,QQQ250702C00553000,553,250702,41,41,39,39,55,14,12
250701,38220,QQQ250702C00554000,554,250702,28,28,25,25,3,3,2
250701,38220,QQQ250702C00555000,555,250702,17,17,15,17,21,5,2
250701,38220,QQQ250702C00556000,556,250702,11,11,11,11,4,2,-2
250701,38220,QQQ250702C00559000,559,250702,3,3,3,3,22,2,1
250701,38220,QQQ250702C00563000,563,250702,1,1,1,1,10,1,0
250701,38220,QQQ250702C00564000,564,250702,2,2,1,1,10,3,2
250701,38220,QQQ250703C00540000,540,250703,894,894,894,894,2,2,1
250701,38220,QQQ250703C00545000,545,250703,518,518,498,498,17,5,1
250701,38220,QQQ250703C00546000,546,250703,450,450,430,437,27,9,7
250701,38220,QQQ250703C00547000,547,250703,376,377,376,377,5,2,0
250701,38220,QQQ250703C00547500,547,250703,355,355,345,345,38,5,4
250701,38220,QQQ250703C00548000,548,250703,326,326,312,312,8,4,-4
250701,38220,QQQ250703C00549000,549,250703,271,271,258,262,58,12,8
250701,38220,QQQ250703C00550000,550,250703,225,225,211,216,203,39,21
250701,38220,QQQ250703C00551000,551,250703,182,182,172,173,109,27,24
250701,38220,QQQ250703C00552000,552,250703,143,143,135,137,49,10,8
250701,38220,QQQ250703C00552500,552,250703,128,128,128,128,2,1,-1
250701,38220,QQQ250703C00553000,553,250703,110,110,106,108,30,6,4
250701,38220,QQQ250703C00554000,554,250703,81,81,81,81,10,1,-4
250701,38220,QQQ250703C00555000,555,250703,63,63,60,62,34,10,4
250701,38220,QQQ250703C00557000,557,250703,34,34,33,33,13,2,-1
250701,38220,QQQ250703C00558000,558,250703,25,25,23,23,55,5,3
250701,38220,QQQ250703C00560000,560,250703,14,14,12,12,17,5,4
250701,38220,QQQ250703C00563000,563,250703,5,5,5,5,1,1,-11
250701,38220,QQQ250703C00565000,565,250703,4,4,4,4,20,2,1
250701,38220,QQQ250703C00570000,570,250703,1,1,1,1,26,5,4
250701,38220,QQQ250707C00548000,548,250707,416,416,413,413,19,9,8
250701,38220,QQQ250707C00549000,549,250707,362,363,357,357,11,5,-3
250701,38220,QQQ250707C00550000,550,250707,310,310,310,310,5,3,2
250701,38220,QQQ250707C00551000,551,250707,272,272,265,265,7,3,2
250701,38220,QQQ250707C00552000,552,250707,227,227,227,227,1,1,0
250701,38220,QQQ250707C00555000,555,250707,133,133,125,125,17,5,4
250701,38220,QQQ250707C00556000,556,250707,106,106,106,106,10,1,0
250701,38220,QQQ250707C00558000,558,250707,69,69,66,66,27,3,1
250701,38220,QQQ250707C00559000,559,250707,52,52,52,52,5,1,0
250701,38220,QQQ250707C00560000,560,250707,43,43,42,42,6,2,1
250701,38220,QQQ250708C00539000,539,250708,1104,1104,1104,1104,1,1,0
250701,38220,QQQ250708C00540000,540,250708,1023,1023,1023,1023,1,1,0
250701,38220,QQQ250708C00548000,548,250708,471,471,470,470,2,2,1
250701,38220,QQQ250708C00550000,550,250708,370,370,365,365,2,2,0
250701,38220,QQQ250708C00551000,551,250708,323,323,317,317,4,3,2
250701,38220,QQQ250708C00552000,552,250708,279,279,279,279,1,1,0
250701,38220,QQQ250708C00560000,560,250708,69,69,69,69,5,1,-2
250701,38220,QQQ250709C00551000,551,250709,391,391,391,391,50,1,0
250701,38220,QQQ250709C00554000,554,250709,256,256,256,256,1,1,-1
250701,38220,QQQ250709C00555000,555,250709,225,225,221,224,26,4,3
250701,38220,QQQ250709C00558000,558,250709,143,143,143,143,1,1,0
250701,38220,QQQ250710C00532000,532,250710,1788,1788,1788,1788,1,1,0
250701,38220,QQQ250710C00536000,536,250710,1444,1444,1444,1444,1,1,0
250701,38220,QQQ250710C00545000,545,250710,763,763,763,763,20,1,0
250701,38220,QQQ250710C00550000,550,250710,488,488,488,488,6,1,0
250701,38220,QQQ250710C00552000,552,250710,380,380,380,380,1,1,0
250701,38220,QQQ250711C00543000,543,250711,948,948,948,948,1,1,-1
250701,38220,QQQ250711C00544000,544,250711,874,885,874,885,3,3,1
250701,38220,QQQ250711C00545000,545,250711,834,834,813,813,17,4,3
250701,38220,QQQ250711C00546000,546,250711,769,769,769,769,4,1,0
250701,38220,QQQ250711C00548000,548,250711,642,642,630,630,6,3,0
250701,38220,QQQ250711C00549000,549,250711,590,590,590,590,20,1,0
250701,38220,QQQ250711C00550000,550,250711,532,532,525,525,9,5,2
250701,38220,QQQ250711C00552500,552,250711,408,408,408,408,10,1,-5
250701,38220,QQQ250711C00554000,554,250711,347,347,347,347,2,1,0
250701,38220,QQQ250711C00555000,555,250711,311,311,309,309,18,3,2
250701,38220,QQQ250711C00560000,560,250711,165,165,165,165,3,1,-1
250701,38220,QQQ250711C00575000,575,250711,18,18,18,18,5,1,0
250701,38220,QQQ250718C00485000,485,250718,6458,6458,6458,6458,2,1,0
250701,38220,QQQ250718C00510000,510,250718,4018,4018,4018,4018,1,1,0
250701,38220,QQQ250718C00536000,536,250718,1710,1710,1710,1710,8,4,3
250701,38220,QQQ250718C00540000,540,250718,1406,1406,1390,1390,5,3,2
250701,38220,QQQ250718C00543000,543,250718,1181,1181,1181,1181,2,1,0
250701,38220,QQQ250718C00545000,545,250718,1054,1054,1050,1050,6,2,1
250701,38220,QQQ250718C00547000,547,250718,927,927,927,927,1,1,0
250701,38220,QQQ250718C00548000,548,250718,867,867,867,867,1,1,0
250701,38220,QQQ250718C00549000,549,250718,819,819,803,803,2,2,0
250701,38220,QQQ250718C00550000,550,250718,757,757,751,754,15,8,4
250701,38220,QQQ250718C00554000,554,250718,555,555,555,555,5,1,0
250701,38220,QQQ250718C00555000,555,250718,515,515,515,515,4,3,1
250701,38220,QQQ250718C00560000,560,250718,339,339,333,334,167,8,6
250701,38220,QQQ250718C00565000,565,250718,204,206,204,204,6,5,4
250701,38220,QQQ250718C00575000,575,250718,67,67,67,67,5,1,-1
250701,38220,QQQ250725C00535000,535,250725,1944,1944,1944,1944,5,1,-4
250701,38220,QQQ250725C00555000,555,250725,689,689,684,684,19,3,2
250701,38220,QQQ250725C00570000,570,250725,217,217,214,214,3,2,-1
250701,38220,QQQ250725C00575000,575,250725,135,135,135,135,1,1,0
250701,38220,QQQ250731C00550000,550,250731,1100,1100,1100,1100,4,2,0
250701,38220,QQQ250731C00555000,555,250731,855,855,844,844,15,7,0
250701,38220,QQQ250731C00560000,560,250731,635,635,635,635,1,1,0
250701,38220,QQQ250731C00565000,565,250731,450,450,450,450,6,1,0
250701,38220,QQQ250731C00570000,570,250731,316,317,316,317,22,2,1
250701,38220,QQQ250801C00520000,520,250801,3371,3371,3371,3371,62,1,0
250701,38220,QQQ250801C00549000,549,250801,1211,1211,1211,1211,2,1,0
250701,38220,QQQ250801C00550000,550,250801,1151,1151,1151,1151,10,3,1
250701,38220,QQQ250801C00551000,551,250801,1100,1100,1100,1100,3,1,-1
250701,38220,QQQ250801C00560000,560,250801,666,666,666,666,4,3,2
250701,38220,QQQ250808C00546000,546,250808,1547,1547,1534,1534,30,5,0
250701,38220,QQQ250808C00550000,550,250808,1310,1310,1310,1310,4,1,0
250701,38220,QQQ250815C00445000,445,250815,10606,10606,10606,10606,1,1,0
250701,38220,QQQ250815C00515000,515,250815,4049,4049,4049,4049,1,1,-3
250701,38220,QQQ250815C00550000,550,250815,1444,1444,1436,1436,18,3,2
250701,38220,QQQ250815C00555000,555,250815,1169,1171,1167,1171,5,4,3
250701,38220,QQQ250815C00560000,560,250815,928,928,928,928,3,1,0
250701,38220,QQQ250815C00565000,565,250815,721,721,721,721,1,1,-4
250701,38220,QQQ250815C00575000,575,250815,413,413,413,413,1,1,0
250701,38220,QQQ250815C00580000,580,250815,310,310,310,310,1,1,-1
250701,38220,QQQ250815C00590000,590,250815,162,162,162,162,2,1,0
250701,38220,QQQ250829C00526000,526,250829,3421,3421,3421,3421,62,1,0
250701,38220,QQQ250829C00600000,600,250829,163,163,163,163,100,1,0
250701,38220,QQQ250919C00550000,550,250919,2124,2124,2124,2124,1,1,-2
250701,38220,QQQ250919C00555000,555,250919,1836,1836,1836,1836,1,1,-2
250701,38220,QQQ250919C00560000,560,250919,1568,1568,1568,1568,1,1,0
250701,38220,QQQ250919C00600000,600,250919,310,310,310,310,1,1,0
250701,38220,QQQ250930C00600000,600,250930,379,379,379,379,100,2,1
250701,38220,QQQ251219C00615000,615,251219,760,760,760,760,2,1,0
250701,38220,QQQ251231C00515000,515,251231,5964,5964,5964,5964,3,1,0
250701,38220,QQQ251231C00550000,550,251231,3565,3565,3565,3565,6,1,0
250701,38220,QQQ251231C00585000,585,251231,1766,1766,1766,1766,3,1,0
250701,38220,QQQ260116C00500000,500,260116,7340,7340,7340,7340,1,1,0
250701,38220,QQQ260116C00549780,549,260116,3804,3804,3804,3804,1,1,0
250701,38220,QQQ260116C00574780,574,260116,2419,2419,2419,2419,2,1,0
250701,38220,QQQ260116C00604780,604,260116,1258,1258,1258,1258,2,1,0
250701,38220,QQQ260116C00645000,645,260116,437,437,437,437,26,2,0
250701,38220,QQQ260618C00400000,400,260618,17000,17000,17000,17000,6,1,0
250701,38220,QQQ260618C00550000,550,260618,5485,5485,5485,5485,1,1,0
250701,38220,QQQ271217C00400000,400,271217,19770,19770,19770,19770,2,1,0
250701,38220,QQQ271217C00425000,425,271217,17900,17900,17900,17900,1,1,-1
250701,38280,QQQ250701C00544000,544,250701,417,417,417,417,1,1,-2
250701,38280,QQQ250701C00545000,545,250701,327,327,321,321,5,2,-8
250701,38280,QQQ250701C00546000,546,250701,242,252,241,241,18,4,-7
250701,38280,QQQ250701C00547000,547,250701,172,179,169,175,73,30,-3
250701,38280,QQQ250701C00548000,548,250701,112,120,110,118,358,60,-94
250701,38280,QQQ250701C00549000,549,250701,71,74,68,72,677,132,-85
250701,38280,QQQ250701C00550000,550,250701,40,42,38,41,1735,149,-87
250701,38280,QQQ250701C00551000,551,250701,21,22,20,21,409,95,-16
250701,38280,QQQ250701C00552000,552,250701,11,12,11,12,241,60,-35
250701,38280,QQQ250701C00553000,553,250701,6,7,6,7,127,44,8
250701,38280,QQQ250701C00554000,554,250701,5,5,4,5,82,21,5
250701,38280,QQQ250701C00555000,555,250701,2,3,2,3,13,4,-7
250701,38280,QQQ250701C00556000,556,250701,1,2,1,1,8,4,2
250701,38280,QQQ250701C00557000,557,250701,1,1,1,1,1,1,-2
250701,38280,QQQ250701C00558000,558,250701,1,1,1,1,1,1,0
250701,38280,QQQ250701C00560000,560,250701,1,1,1,1,1,1,0
250701,38280,QQQ250702C00540000,540,250702,811,811,811,811,1,1,0
250701,38280,QQQ250702C00543000,543,250702,559,559,559,559,1,1,-1
250701,38280,QQQ250702C00545000,545,250702,409,409,409,409,11,2,1
250701,38280,QQQ250702C00546000,546,250702,329,334,329,334,11,2,-4
250701,38280,QQQ250702C00548000,548,250702,209,212,209,210,62,16,5
250701,38280,QQQ250702C00549000,549,250702,160,165,159,161,105,8,-14
250701,38280,QQQ250702C00550000,550,250702,120,124,119,121,120,27,-11
250701,38280,QQQ250702C00551000,551,250702,86,89,86,86,26,9,-3
250701,38280,QQQ250702C00552000,552,250702,57,62,57,60,38,6,-15
250701,38280,QQQ250702C00553000,553,250702,38,40,38,40,88,7,-7
250701,38280,QQQ250702C00554000,554,250702,26,26,26,26,10,1,-2
250701,38280,QQQ250702C00555000,555,250702,16,17,16,16,9,4,-1
250701,38280,QQQ250702C00557000,557,250702,6,6,6,6,1,1,-3
250701,38280,QQQ250702C00561000,561,250702,2,2,2,2,2,1,0
250701,38280,QQQ250703C00545000,545,250703,507,507,507,507,20,1,-4
250701,38280,QQQ250703C00547500,547,250703,343,343,340,340,59,5,0
250701,38280,QQQ250703C00548000,548,250703,310,317,310,316,34,11,7
250701,38280,QQQ250703C00549000,549,250703,258,263,258,260,116,26,14
250701,38280,QQQ250703C00550000,550,250703,215,216,212,214,257,38,-1
250701,38280,QQQ250703C00551000,551,250703,169,174,169,172,54,15,-12
250701,38280,QQQ250703C00552000,552,250703,135,138,134,135,78,10,0
250701,38280,QQQ250703C00552500,552,250703,118,118,118,118,110,3,2
250701,38280,QQQ250703C00553000,553,250703,106,107,104,104,63,8,2
250701,38280,QQQ250703C00554000,554,250703,80,80,79,79,7,3,2
250701,38280,QQQ250703C00555000,555,250703,60,60,60,60,20,6,-4
250701,38280,QQQ250703C00556000,556,250703,44,44,43,43,6,5,4
250701,38280,QQQ250703C00557000,557,250703,33,33,33,33,1,1,-1
250701,38280,QQQ250703C00558000,558,250703,23,23,23,23,1,1,-4
250701,38280,QQQ250703C00560000,560,250703,12,12,12,12,3,1,-4
250701,38280,QQQ250703C00561000,561,250703,9,9,9,9,17,6,5
250701,38280,QQQ250703C00562000,562,250703,6,6,6,6,1,1,0
250701,38280,QQQ250703C00564000,564,250703,5,5,5,5,2,2,-3
250701,38280,QQQ250707C00545000,545,250707,593,593,593,593,10,1,-3
250701,38280,QQQ250707C00547000,547,250707,466,466,466,466,5,1,0
250701,38280,QQQ250707C00550000,550,250707,310,310,310,310,2,2,-1
250701,38280,QQQ250707C00551000,551,250707,262,266,262,266,3,2,-1
250701,38280,QQQ250707C00552000,552,250707,225,225,225,225,1,1,0
250701,38280,QQQ250707C00553000,553,250707,189,189,189,189,4,4,3
250701,38280,QQQ250707C00558000,558,250707,66,66,66,66,10,1,-2
250701,38280,QQQ250707C00559000,559,250707,52,52,52,52,10,1,0
250701,38280,QQQ250707C00560000,560,250707,41,41,41,41,6,4,2
250701,38280,QQQ250707C00565000,565,250707,13,13,13,13,17,1,0
250701,38280,QQQ250708C00539000,539,250708,1095,1095,1095,1095,1,1,0
250701,38280,QQQ250708C00550000,550,250708,365,369,362,369,61,10,8
250701,38280,QQQ250708C00552000,552,250708,274,274,274,274,15,1,0
250701,38280,QQQ250708C00560000,560,250708,68,68,68,68,1,1,0
250701,38280,QQQ250708C00565000,565,250708,23,23,23,23,15,2,1
250701,38280,QQQ250709C00539000,539,250709,1145,1145,1145,1145,1,1,0
250701,38280,QQQ250709C00548000,548,250709,528,528,528,528,4,1,0
250701,38280,QQQ250709C00550000,550,250709,425,425,425,425,1,1,0
250701,38280,QQQ250709C00551000,551,250709,380,381,380,381,120,3,2
250701,38280,QQQ250710C00545000,545,250710,760,760,760,760,20,1,0
250701,38280,QQQ250710C00550000,550,250710,476,476,476,476,2,1,0
250701,38280,QQQ250710C00551000,551,250710,425,425,425,425,20,1,0
250701,38280,QQQ250710C00555000,555,250710,262,262,262,262,8,1,0
